date,country,total,Domestic Aviation,Ground Transport,Industry,International Aviation,Power,Residential
2021/11/22,China,31396.66585,102.146901,2554.664508,11420.1563,31.74925993,13761.611,3558.087134
2021/11/23,China,31605.12688,106.3831067,2533.150846,11594.44161,34.30081021,13971.62972,3399.521602
2021/11/24,China,31556.45405,115.2477474,2539.994009,11699.45968,37.46538157,14098.17946,3103.573166
2021/11/25,China,32355.27943,119.3190571,2542.200298,12115.06309,34.67798347,14598.99332,2979.703665
2021/11/26,China,32297.05273,129.4095611,2544.393684,12110.59424,36.05051683,14593.60822,2919.047022
2021/11/27,China,31923.92479,108.791523,2522.437239,12014.51388,32.22907781,14477.82867,2800.353469
2021/11/28,China,30941.84164,120.0054956,2507.449398,11623.48916,36.10987469,14006.63284,2684.264751
2021/11/29,China,31408.37102,113.5505041,2543.508644,11717.33509,30.81103172,14119.71984,2914.256947
2021/11/30,China,32030.8172,112.062482,2567.870946,11782.13347,33.96369726,14197.80372,3370.946577
2021/12/1,China,31491.77526,123.413403,2563.707547,10848.8787,36.44443981,14524.88802,3430.887588
2021/12/2,China,31224.12072,120.2166904,2568.90809,10826.63496,33.08327449,14495.10726,3213.253717
2021/12/3,China,31065.13261,132.4173733,2579.653348,10759.90374,34.17786937,14405.76498,3187.393161
2021/12/4,China,31350.61171,113.4914011,2568.599154,10921.6764,32.13899279,14622.35232,3124.492439
2021/12/5,China,31594.21975,123.0171849,2561.929509,11111.75927,34.6762249,14876.84243,2920.671359
2021/12/6,China,31404.68725,119.3331564,2573.563204,11010.65136,31.03650415,14741.47535,2959.664178
2021/12/7,China,32165.68355,111.8612548,2569.718368,11320.04156,31.78007454,15155.69862,3008.363746
2021/12/8,China,32721.62751,117.7556132,2570.127931,11593.03292,37.33054591,15521.18975,2919.521299
2021/12/9,China,32918.11394,112.958229,2565.014525,11694.14083,36.30397237,15656.55683,2889.443531
2021/12/10,China,32772.39593,123.5440414,2545.200375,11635.49824,37.02705073,15578.04392,2890.109353
2021/12/11,China,33095.79278,108.2655388,2448.519853,11793.22658,31.98114318,15789.21657,2956.564238
2021/12/12,China,33157.52406,121.3927159,2438.154962,11605.16587,36.44204562,15537.4338,3455.376723
2021/12/13,China,33267.85915,116.326374,2472.330614,11673.91925,33.18883409,15629.48341,3375.799502
2021/12/14,China,32974.43752,108.1748541,2468.216939,11647.63119,32.52073845,15594.28797,3156.126561
2021/12/15,China,33388.56427,117.8507971,2472.357222,11882.20154,38.563122,15908.3396,3007.815102
2021/12/16,China,33960.42814,116.9694064,2445.146983,12019.7083,33.91791632,16092.43884,3286.164619
2021/12/17,China,34418.98034,127.7953584,2504.553522,11950.95492,35.53967322,16000.38922,3835.287321
2021/12/18,China,34324.34852,110.6065327,2507.995179,11961.06571,31.74345322,16013.92593,3730.755166
2021/12/19,China,33484.27377,122.8954739,2487.877397,11770.98284,34.36081438,15759.43581,3343.082244
2021/12/20,China,33349.04659,114.8397452,2506.548858,11762.89421,29.53501577,15748.60645,3216.15733
2021/12/21,China,33499.37502,110.3149637,2521.343576,11785.13795,32.13630201,15778.3872,3304.191331
2021/12/22,China,34589.26234,120.036984,2506.54248,12236.07922,35.25773358,16382.1244,3344.47926
2021/12/23,China,35101.64708,120.8734492,2531.672996,12412.00699,32.50449787,16617.66312,3419.430528
2021/12/24,China,35625.52102,133.9637189,2579.568463,12393.80756,31.16457168,16593.29704,3924.884231
2021/12/25,China,36091.31464,114.939717,2551.999125,12414.02914,25.44825979,16620.37046,4389.976194
2021/12/26,China,36682.49538,123.2658415,2541.978789,12604.11201,29.99883112,16874.86058,4538.278154
2021/12/27,China,36526.20647,126.1347399,2558.961523,12632.42223,25.48932236,16912.76336,4295.924618
2021/12/28,China,36813.6362,125.3329783,2549.188057,12897.32495,28.05716493,17267.42512,3974.365092
2021/12/29,China,36730.57516,129.2866228,2593.274966,12881.14769,33.02337856,17245.76639,3881.099502
2021/12/30,China,36244.93538,136.8394599,2598.26115,12670.84323,30.54344011,16964.20285,3874.788682
2021/12/31,China,36474.23738,149.5421357,2646.242857,12802.28352,31.86004887,17140.18006,3735.988806
2022/1/1,China,35145.621,122.0339624,2556.569617,11245.53257,24.50856378,17564.58789,3656.896971
2022/1/2,China,34866.80322,110.7400274,2556.571487,11129.37471,28.51092323,17383.15896,3686.958035
2022/1/3,China,34978.70021,141.375423,2557.376117,11223.75297,23.51551381,17530.56996,3525.625739
2022/1/4,China,35489.95052,134.9274966,2571.304748,11423.39928,26.31831704,17842.40093,3517.918058
2022/1/5,China,35806.2666,133.8408255,2579.942676,11521.40748,30.70884614,17995.48158,3575.594041
2022/1/6,China,36091.27316,136.0353447,2577.438874,11613.97077,28.89802609,18140.05776,3623.770412
2022/1/7,China,36167.88267,139.9984986,2573.424096,11657.52997,32.66616202,18208.09361,3588.836499
2022/1/8,China,35940.92487,135.2139616,2537.486536,11579.48641,27.81469383,18086.19605,3602.541921
2022/1/9,China,35638.98287,136.2046108,2536.551552,11461.51358,30.81804204,17901.93229,3602.780828
2022/1/10,China,36333.8342,136.3209731,2555.771474,11657.52997,27.89969774,18208.09361,3776.118183
2022/1/11,China,36065.7424,132.9336617,2570.075469,11485.10815,29.73532412,17938.78505,3938.840075
2022/1/12,China,36144.34825,139.2906787,2558.673921,11554.07687,33.60096742,18046.50847,3845.798305
2022/1/13,China,35940.47612,138.7512265,2531.881532,11445.17888,30.73821471,17876.41885,3948.24563
2022/1/14,China,35629.01973,144.3023952,2529.782709,11394.35982,31.4861387,17797.0437,3763.531108
2022/1/15,China,34957.49981,142.7097094,2447.106179,11238.2727,29.05700222,17553.24858,3576.162646
2022/1/16,China,35137.38438,139.8220702,2377.711912,11290.90673,34.3451031,17635.45856,3693.485105
2022/1/17,China,35176.35403,133.5485447,2406.084845,11272.75706,27.31286068,17607.11029,3756.853291
2022/1/18,China,35229.29936,128.367464,2435.139511,11319.94619,30.18962843,17680.81579,3665.030399
2022/1/19,China,35145.1679,131.9818541,2431.909001,11287.2768,32.80067987,17629.78891,3664.211345
2022/1/20,China,35190.57325,139.1877465,2504.941599,11231.01283,31.06548335,17541.90927,3773.521804
2022/1/21,China,35070.87779,140.0634292,2520.966728,11220.12303,35.24510867,17524.90031,3664.824296
2022/1/22,China,34891.92475,143.1172102,2509.736213,11178.3788,30.51236958,17459.69929,3600.993234
2022/1/23,China,34628.0909,142.9388503,2464.868261,11076.74068,33.56407239,17300.94898,3642.594133
2022/1/24,China,34361.9723,142.2738353,2469.529933,10938.80322,29.33344583,17085.50213,3725.863178
2022/1/25,China,34286.66666,151.2529255,2502.683344,10911.57873,33.16697247,17042.97972,3678.17194
2022/1/26,China,33494.82705,157.5900803,2356.384156,10655.66845,35.13556994,16643.26912,3681.915249
2022/1/27,China,32849.21514,160.3558337,2236.101415,10416.09287,33.89355299,16269.07196,3767.593068
2022/1/28,China,31766.73116,160.2958766,2141.845223,9955.091369,35.64881727,15549.02591,3960.472781
2022/1/29,China,30777.57295,154.6208291,2074.757043,9564.873567,31.31871426,14939.53811,4043.783397
2022/1/30,China,29604.74206,142.9280137,2246.388171,9067.57274,31.7949343,14162.79553,3985.057611
2022/1/31,China,29365.63709,72.18363758,2241.350885,8989.529179,28.52640472,14040.89797,4021.675419
2022/2/1,China,24718.90624,57.26737673,2145.357701,7018.465737,27.26192917,11287.33454,4210.480884
2022/2/2,China,24648.30351,80.20467809,2201.603937,6947.966081,28.58287961,11173.9546,4244.574211
2022/2/3,China,24650.86826,112.0869831,2203.124731,6967.465986,26.05121154,11205.31501,4162.875556
2022/2/4,China,24396.01844,138.1994811,2171.501856,6872.966447,26.33905182,11053.33765,4160.013008
2022/2/5,China,24186.6872,158.6723606,2062.999227,6857.96652,20.91251009,11029.21426,4077.834838
2022/2/6,China,24477.83456,176.1363624,1772.022317,7075.465458,24.31413696,11379.00342,4075.206997
2022/2/7,China,25117.42054,167.6265866,1694.546874,7345.46414,20.56517721,11813.22446,4096.558479
2022/2/8,China,25888.33386,169.1347796,2085.267712,7510.463335,21.12992422,12078.58175,4044.886281
2022/2/9,China,26085.57077,169.1758062,2226.777803,7585.462969,26.28979046,12199.19871,3904.955486
2022/2/10,China,25860.32237,167.6426347,2270.835523,7562.963079,21.57012855,12163.01362,3695.867516
2022/2/11,China,26098.66091,164.4599745,2352.752536,7654.462632,25.76775153,12310.16631,3616.819463
2022/2/12,China,26582.32794,160.5871803,2393.670091,7801.461914,23.76522247,12546.57553,3680.03322
2022/2/13,China,26699.10521,163.1218128,2474.37013,7741.462207,26.54353378,12450.08197,3870.069088
2022/2/14,China,26680.75767,151.4593789,2386.036534,7769.962068,21.83398709,12495.91641,3877.383276
2022/2/15,China,26785.77565,140.5639044,2330.371182,7847.961687,25.96924046,12621.35805,3845.520833
2022/2/16,China,27124.27671,175.7180921,2456.547943,7904.961409,30.56378494,12713.02693,3874.022338
2022/2/17,China,27849.63507,169.4256443,2495.99394,8110.460406,28.80399718,13043.51738,4030.237692
2022/2/18,China,28465.92176,172.9667411,2518.10163,8335.459307,30.37159716,13405.36825,4034.025839
2022/2/19,China,29014.53452,169.6238314,2452.726963,8458.458707,27.38887289,13603.18005,4330.544971
2022/2/20,China,28726.91349,166.6513456,2450.571224,8374.459117,29.61117801,13468.08906,4267.142744
2022/2/21,China,29280.22081,153.0644056,2510.22044,8602.458004,28.17345259,13834.7646,4179.71336
2022/2/22,China,29679.39892,137.5585297,2505.761312,8752.457272,27.78834936,14075.99851,4207.623293
2022/2/23,China,29741.91658,147.8139173,2523.764259,8842.456832,30.70202146,14220.73885,4007.142714
2022/2/24,China,28992.90478,147.4111406,2532.41698,8696.957543,31.49563606,13986.74196,3629.377152
2022/2/25,China,27839.33501,156.8077908,2531.594383,8422.458883,31.55864661,13545.28391,3183.190044
2022/2/26,China,27248.60594,147.0062612,2513.317118,8242.459761,29.03805687,13255.80322,3090.019573
2022/2/27,China,26039.80362,144.3504792,2511.544397,7909.461387,32.32556772,12720.26395,2754.183412
2022/2/28,China,26049.30857,134.8418551,2515.270982,7970.961087,27.54355797,12819.16985,2609.0648
2022/3/1,China,30964.49966,123.338165,2531.797048,11895.97967,26.498221,13545.03508,2868.349692
2022/3/2,China,30836.30158,124.236049,2535.934207,11922.79758,30.6494168,13575.57058,2677.763172
2022/3/3,China,30295.86958,118.1467055,2542.618505,11811.05627,29.17867907,13448.33936,2375.708732
2022/3/4,China,30208.63675,123.2026025,2551.405778,11759.65527,32.31914096,13389.813,2384.560094
2022/3/5,China,30157.11897,112.3919308,2564.871472,11634.50501,26.95704385,13247.31404,2598.036514
2022/3/6,China,30394.32381,120.0249325,2535.58836,11681.43636,32.4090797,13300.75115,2756.523006
2022/3/7,China,30224.67402,105.2365928,2532.809379,11714.95875,27.05987625,13338.92052,2532.748787
2022/3/8,China,30183.42321,98.7891812,2548.178873,11833.40453,29.72535941,13473.7856,2229.265014
2022/3/9,China,30060.54337,95.00924846,2553.909768,11882.57071,34.30548145,13529.76734,1999.286305
2022/3/10,China,29555.28961,96.92333727,2567.483302,11708.25427,33.23678774,13331.28664,1851.342056
2022/3/11,China,29643.63532,104.172461,2541.878504,11741.77666,33.84430375,13369.45601,1886.351685
2022/3/12,China,29544.829,85.38865586,2495.150559,11672.49705,30.33728872,13290.57266,2001.220077
2022/3/13,China,29990.30465,89.45991584,2497.70359,11889.27519,32.80250352,13537.40121,1976.464741
2022/3/14,China,29837.40775,76.99985497,2490.662947,11837.87419,31.14477384,13478.87485,1952.995913
2022/3/15,China,29680.69278,67.41018643,2508.046141,11793.17766,31.49767866,13427.98237,1884.076425
2022/3/16,China,29649.59221,60.83212894,2507.472338,11634.50501,35.8114209,13247.31404,2199.468695
2022/3/17,China,30474.70958,53.8562806,2452.520878,11788.70801,31.63919502,13422.89312,2756.731294
2022/3/18,China,30804.43504,57.09878584,2363.316697,12018.89511,34.05060546,13684.98942,2680.135031
2022/3/19,China,31152.28208,46.89655924,2240.40519,12204.38568,28.81893189,13896.19324,2764.401419
2022/3/20,China,30725.82904,49.37548282,2275.167334,11969.72893,34.62625633,13629.00769,2802.549606
2022/3/21,China,31236.32581,43.99995829,2345.895194,12159.68915,29.64854985,13845.30075,2841.440753
2022/3/22,China,31443.05213,41.05101952,2323.307957,12280.36977,29.77519483,13982.71046,2815.612926
2022/3/23,China,30353.14424,41.9914411,2251.187428,11918.32793,34.82743784,13570.48133,2571.156116
2022/3/24,China,29117.72324,40.32802166,2252.079349,11520.52887,30.99733478,13117.5382,2187.24879
2022/3/25,China,28874.50481,45.65674457,2236.839039,11373.03034,34.56182928,12949.593,2269.38568
2022/3/26,China,28810.93507,41.23491809,2160.628236,11384.20448,27.71255092,12962.31612,2262.551322
2022/3/27,China,28347.08851,43.84421826,2233.98683,11035.57159,27.20028416,12565.35473,2468.331133
2022/3/28,China,28239.16095,38.20151278,2359.839939,11066.85916,24.24959726,12600.97947,2173.280862
2022/3/29,China,28190.45219,37.94113797,2346.671845,11118.26016,26.3274367,12659.50583,2028.073214
2022/3/30,China,28995.91728,40.316477,2317.597193,11442.30996,25.99315847,13028.47635,2167.217295
2022/3/31,China,29213.18399,42.86434218,2302.902421,11549.58161,24.65696843,13150.61832,2167.217295
2022/4/1,China,30822.78814,42.1660503,2273.138127,13407.64224,21.56594045,12485.73377,2614.107955
2022/4/2,China,30171.587,45.56803242,2312.991014,13122.65659,20.16193999,12220.34372,2470.027636
2022/4/3,China,29483.3741,35.38093763,2327.747508,12981.49548,23.47036386,12088.88884,2049.861332
2022/4/4,China,28931.1596,22.54117773,2336.833245,12789.72944,20.29579239,11910.30862,1871.74712
2022/4/5,China,27874.34794,33.68882366,2281.815993,12246.39233,22.98675295,11404.33132,1908.119468
2022/4/6,China,28237.89101,39.76768734,2258.848467,12392.88028,25.74076612,11540.74677,2005.64781
2022/4/7,China,28993.32245,34.40661021,2262.936105,12920.23689,24.75025882,12031.84238,1743.900471
2022/4/8,China,28246.99498,37.14600998,2241.986248,12648.56833,26.13880837,11778.85373,1540.440662
2022/4/9,China,27515.00859,33.49729053,2252.292317,12281.01676,21.37117487,11436.57498,1511.627253
2022/4/10,China,27754.80823,39.06367444,2292.159838,12403.53395,23.67563305,11550.66789,1469.38288
2022/4/11,China,27740.35537,35.19219171,2247.71337,12334.2851,20.93618109,11486.18059,1636.984114
2022/4/12,China,28531.06181,34.85169826,2253.96066,12611.28049,23.19811706,11744.1298,1886.839161
2022/4/13,China,28923.69539,35.83497474,2246.866226,12771.08552,26.93981895,11892.94665,1976.962018
2022/4/14,China,29207.68305,34.93042839,2248.558498,12877.62221,26.01341147,11992.15789,2054.41403
2022/4/15,China,28772.3844,40.52170446,2225.64532,12571.32923,25.94481022,11706.92559,2227.962559
2022/4/16,China,28073.71832,35.73586415,2113.521123,12267.69967,23.20346344,11424.17357,2232.588088
2022/4/17,China,28104.07427,39.75010689,2159.076985,12339.61193,27.06710832,11491.14115,2074.494089
2022/4/18,China,28424.22611,40.05384807,2176.809288,12566.0024,22.41587132,11701.96503,1939.395552
2022/4/19,China,28065.48417,38.76704916,2177.900332,12536.70481,24.22386894,11674.68194,1637.430041
2022/4/20,China,27278.43076,43.38563716,2178.128114,12195.78741,26.91236037,11357.20599,1503.923617
2022/4/21,China,26410.6888,41.14496046,2167.363417,11727.02598,26.8538435,10920.67656,1554.47789
2022/4/22,China,26321.92102,46.29802548,2193.905294,11623.1527,26.9750009,10823.94561,1634.619392
2022/4/23,China,25959.71176,43.16580748,2195.86525,11521.94285,26.01816904,10729.69494,1469.042917
2022/4/24,China,26385.22361,46.01622881,2186.846722,11727.02598,26.51976722,10920.67656,1504.658126
2022/4/25,China,27131.18039,49.28340758,2224.363912,12107.89464,21.99364063,11275.35672,1474.28171
2022/4/26,China,26986.012,51.50407466,2255.969711,11956.07986,22.30266369,11133.98071,1588.47765
2022/4/27,China,27072.78171,55.00713368,2286.626923,11881.50417,27.96046772,11064.53285,1785.110629
2022/4/28,China,28033.16846,54.73919519,2276.41954,12257.046,26.36410731,11414.25245,2030.711277
2022/4/29,China,28084.39398,62.61322336,2241.332433,12350.2656,27.62376061,11501.06228,1929.120441
2022/4/30,China,27602.52249,52.31720981,2244.594138,12030.65554,21.61057108,11203.42858,2071.527024
2022/5/1,China,26227.80587,38.22875064,2213.826807,11601.30415,24.75186635,10508.1874,1866.258764
2022/5/2,China,26099.1627,34.63996896,2226.75859,11672.39057,19.95891404,10572.57581,1592.797769
2022/5/3,China,26474.91273,42.91687149,2225.036391,11945.36243,20.73363934,10819.82728,1441.769757
2022/5/4,China,25990.01921,57.1005182,2202.3449,11729.25971,23.17559426,10624.08653,1377.227559
2022/5/5,China,26466.03072,51.53951261,2202.787627,11976.64046,21.7615312,10848.15817,1386.904952
2022/5/6,China,27126.35058,51.71313614,2284.788474,12189.89972,23.04280074,11041.32338,1558.625861
2022/5/7,China,27611.94772,48.17482811,2282.208733,12414.53282,21.5775501,11244.79074,1622.240606
2022/5/8,China,28282.02296,55.60032971,2308.864352,12693.19159,23.3291802,11497.19328,1727.173404
2022/5/9,China,28495.60506,54.76034701,2294.005883,12826.83407,22.96074306,11618.24348,1701.761283
2022/5/10,China,28390.48547,54.98662706,2338.56035,12804.08641,23.18947231,11597.63919,1595.212893
2022/5/11,China,28778.4112,56.14850839,2266.566159,13048.62371,27.63387179,11819.13529,1587.937535
2022/5/12,China,28648.64842,55.47262064,2250.388567,12937.72889,25.06215167,11718.68939,1686.368964
2022/5/13,China,28098.32203,60.65657905,2232.96445,12659.07011,26.40501584,11466.28684,1679.344049
2022/5/14,China,27751.17487,54.72028001,2228.431656,12457.18467,24.91980863,11283.42378,1727.414478
2022/5/15,China,27467.56986,63.44702242,2267.33907,12323.5422,28.45691702,11162.37358,1650.867987
2022/5/16,China,26770.45734,61.78262587,2295.522301,12022.13577,23.42949813,10889.36675,1501.649892
2022/5/17,China,26333.37941,60.64503933,2263.326752,11854.37181,25.91505842,10737.41012,1417.625692
2022/5/18,China,26692.38513,64.8621691,2266.019869,12042.03996,30.36046181,10907.3955,1412.067623
2022/5/19,China,27841.62595,63.63661081,2233.032841,12676.13085,27.20850624,11481.74006,1387.085579
2022/5/20,China,27865.73624,72.32991726,2174.238374,12730.15653,28.87910805,11530.67525,1358.336164
2022/5/21,China,27753.23057,62.74898594,2162.04987,12670.44394,27.74732956,11476.58899,1381.398787
2022/5/22,China,27268.43136,67.36860457,2171.094143,12411.68936,28.43894594,11242.2152,1376.06405
2022/5/23,China,27381.3326,67.14858061,2107.894044,12516.89727,25.14220199,11337.51004,1351.882672
2022/5/24,China,27519.45684,67.88917236,2169.775022,12551.01875,25.38348512,11368.41647,1362.357422
2022/5/25,China,27290.41135,68.96431586,2200.364255,12388.94171,29.74513623,11221.61091,1410.530157
2022/5/26,China,27329.9042,68.12199932,2055.74979,12494.14961,27.10600451,11316.90575,1394.977051
2022/5/27,China,27501.52204,71.28777685,2015.093197,12619.26171,30.45064599,11430.22934,1365.650013
2022/5/28,China,27175.77675,62.64564375,2005.078902,12471.40196,25.21915469,11296.30146,1340.348792
2022/5/29,China,27054.51879,67.72487192,2023.572513,12366.19405,29.70713594,11201.00662,1396.02073
2022/5/30,China,27055.21492,65.21948621,2067.660945,12346.28985,23.48413581,11182.97787,1393.066764
2022/5/31,China,27428.35112,64.52736816,2147.013996,12514.05381,27.15362343,11334.9345,1367.821446
2022/6/1,China,27120.9611,69.8001974,2229.625801,11558.01532,29.64735303,11866.53419,1396.985589
2022/6/2,China,26588.03046,72.46043342,2215.813885,11306.13316,26.99287105,11607.92852,1385.694456
2022/6/3,China,25546.06927,63.15701893,2187.91489,10804.96557,29.17715632,11093.38323,1396.648561
2022/6/4,China,25932.55721,63.70542633,2134.789001,11017.89688,24.87569464,11311.99833,1404.167574
2022/6/5,China,26601.78964,88.94506776,2202.614182,11293.14955,27.96451101,11594.59833,1422.482513
2022/6/6,China,27525.73629,86.29733578,2349.676771,11672.27114,25.58669017,11983.83985,1433.651184
2022/6/7,China,28001.16656,76.43074574,2405.992816,11900.78279,25.08642173,12218.45118,1399.509028
2022/6/8,China,28432.88041,81.31255511,2469.41644,12082.55342,29.44830133,12405.07382,1394.524173
2022/6/9,China,28839.50408,83.00860088,2508.87956,12264.32405,26.48528891,12591.69647,1391.595405
2022/6/10,China,28944.67106,98.12847453,2520.465293,12305.87162,29.30786092,12634.35307,1385.852597
2022/6/11,China,28703.94019,95.61614379,2500.174599,12196.80925,25.81796562,12522.37948,1388.960712
2022/6/12,China,27528.96272,103.9771097,2460.069667,11633.3203,30.39646636,11943.84928,1387.746363
2022/6/13,China,28291.44825,96.58044663,2515.372708,11981.28121,23.31667296,12301.09835,1397.115528
2022/6/14,China,28665.7674,92.41073822,2505.075169,12176.03546,27.70274587,12501.05118,1391.194848
2022/6/15,China,29479.81259,101.3121451,2526.746422,12568.14068,29.05906325,12903.62289,1379.990462
2022/6/16,China,29697.66442,101.3656261,2521.773066,12679.79978,27.95431715,13018.26251,1376.463441
2022/6/17,China,30008.49171,107.9842689,2476.940564,12853.78024,30.18873078,13196.88704,1372.899596
2022/6/18,China,30365.35508,103.2709728,2486.690472,13027.7607,24.6437099,13375.51158,1372.121363
2022/6/19,China,30514.43277,112.2341747,2517.485972,13082.29189,31.34303986,13431.49837,1370.922373
2022/6/20,China,30561.34135,108.7973445,2529.602109,13100.46895,24.79299258,13450.16063,1372.312315
2022/6/21,China,31508.80079,103.2490194,2536.400313,13567.87914,26.67065099,13930.04744,1371.224884
2022/6/22,China,31840.38467,108.5862601,2546.791366,13723.68254,30.54922077,14090.0097,1371.31481
2022/6/23,China,31337.6938,110.7262378,2566.010142,13466.60693,29.15585909,13826.07196,1368.278523
2022/6/24,China,31602.45234,120.8599746,2563.558716,13593.84637,30.16970165,13956.70781,1367.479465
2022/6/25,China,31782.86786,113.5178951,2558.457699,13687.32841,25.62902267,14052.68517,1370.878687
2022/6/26,China,32026.43922,118.2194785,2573.021317,13796.39079,29.878991,14164.65876,1374.148879
2022/6/27,China,32101.85379,116.5742541,2538.68385,13850.92198,24.94760791,14220.64555,1375.028151
2022/6/28,China,32183.62637,118.6080772,2543.142908,13887.2761,28.21122473,14257.97008,1376.629199
2022/6/29,China,32034.5847,123.7399737,2523.433939,13822.35802,28.47191827,14191.31914,1373.733627
2022/6/30,China,32092.30568,124.6031398,2533.69152,13845.72853,27.3054961,14215.31348,1372.969013
2022/7/1,China,28606.54546,127.9932362,2486.570382,10221.89002,25.94943479,14438.51132,1331.580503
2022/7/2,China,28946.53688,125.4661048,2480.434721,10367.6704,23.65090363,14644.42741,1328.538239
2022/7/3,China,27630.66571,140.8405486,2517.195959,9801.81235,25.02818314,13845.14784,1325.669012
2022/7/4,China,27960.15357,138.2514581,2523.899759,9936.083752,23.03340657,14034.8074,1327.111198
2022/7/5,China,28836.04337,137.3801573,2508.259772,10306.28919,24.48531545,14557.7259,1326.388348
2022/7/6,China,29123.15958,142.7469858,2506.817917,10425.21529,26.62043113,14725.71008,1322.669309
2022/7/7,China,29441.3461,140.0803838,2486.731781,10567.15934,24.95126027,14926.20733,1321.167265
2022/7/8,China,29914.70979,148.714095,2468.923604,10766.64828,25.17327579,15207.98725,1322.436562
2022/7/9,China,30547.52584,143.7992913,2457.487234,11035.19109,23.66456532,15587.30637,1323.741868
2022/7/10,China,30526.05644,149.1763609,2473.163058,11017.92762,27.20011804,15562.92156,1322.867838
2022/7/11,China,30360.16378,142.7306928,2440.660546,10964.21906,21.7795865,15487.05774,1325.49574
2022/7/12,China,30897.58876,138.3153793,2473.832754,11175.21698,22.68329103,15785.09419,1325.129463
2022/7/13,China,31828.29194,141.3934252,2463.183518,11564.60404,25.43238194,16335.10691,1324.004041
2022/7/14,China,32083.61775,142.4857458,2491.247523,11658.59402,24.59297842,16467.86861,1323.421855
2022/7/15,China,32427.3871,150.513878,2505.285447,11790.94726,25.62359849,16654.81874,1325.821769
2022/7/16,China,32411.94405,141.0068984,2493.230475,11792.86543,23.00258241,16657.52816,1327.313083
2022/7/17,China,32135.12252,148.7923317,2486.544978,11677.77565,26.11771761,16494.96283,1327.04673
2022/7/18,China,31863.8735,142.6657724,2490.040659,11564.60404,20.57756294,16335.10691,1331.456113
2022/7/19,China,32324.16204,136.1611874,2506.194973,11748.74768,24.79303365,16595.21145,1337.846744
2022/7/20,China,31899.74554,141.3492275,2516.154999,11570.35853,27.4136813,16343.23518,1328.647605
2022/7/21,China,31524.18309,137.1670723,2525.070103,11407.31469,23.58688925,16112.93429,1341.696942
2022/7/22,China,31917.03227,145.6842279,2517.790377,11572.27669,25.13111038,16345.9446,1335.336368
2022/7/23,China,31644.19332,134.9023485,2500.832982,11474.45039,24.23802424,16207.76407,1326.243539
2022/7/24,China,31050.70038,146.4585363,2512.739174,11219.33472,26.01719896,15847.4109,1324.757038
2022/7/25,China,31584.76082,140.4930424,2535.268033,11434.16897,20.80206991,16150.8662,1323.964577
2022/7/26,China,31730.23637,138.4122959,2552.277169,11487.87753,24.1247775,16226.73002,1324.939351
2022/7/27,China,32276.97819,142.3328723,2539.155993,11716.13891,27.00974796,16549.15127,1330.199139
2022/7/28,China,32380.34896,144.5439782,2547.07643,11756.42033,25.13610843,16606.04914,1326.259076
2022/7/29,China,32372.55097,154.7256938,2548.619136,11748.74768,25.86091391,16595.21145,1325.247008
2022/7/30,China,32095.9958,149.823077,2536.448415,11641.33056,21.96539699,16443.4838,1324.909947
2022/7/31,China,32107.77226,158.5245601,2639.956393,11599.13098,23.88971003,16383.87651,1326.283814
2022/8/1,China,32343.71749,154.1472443,2527.078862,11328.86089,18.87910242,17007.42408,1326.206414
2022/8/2,China,33339.26518,146.6434726,2533.847523,11727.77733,22.20578956,17606.29638,1324.700469
2022/8/3,China,33547.48426,158.5257899,2539.093122,11804.63279,25.82598158,17721.67545,1323.557103
2022/8/4,China,33886.74677,156.1260828,2527.328473,11945.53447,22.98820005,17933.20374,1324.554005
2022/8/5,China,33673.15568,168.5563732,2486.27771,11872.33879,25.47468326,17823.31892,1322.663889
2022/8/6,China,33522.95816,155.9788675,2490.785575,11815.61214,21.35562706,17738.15817,1322.423404
2022/8/7,China,33574.82449,159.9416798,2493.200937,11833.91106,23.4635027,17765.62938,1322.141426
2022/8/8,China,33627.37329,149.8105738,2519.086682,11848.5502,18.54228114,17787.60635,1322.319488
2022/8/9,China,33086.08359,145.4565147,2545.688363,11621.6436,22.81629274,17446.96338,1326.331727
2022/8/10,China,32700.3577,151.284519,2495.479055,11486.2316,25.59737235,17243.67645,1323.686079
2022/8/11,China,33164.00523,145.8851534,2489.243945,11676.54036,24.01037735,17529.377,1322.95877
2022/8/12,China,33565.43029,149.64029,2475.49713,11841.23063,23.51348732,17776.61786,1322.444373
2022/8/13,China,33431.8962,144.1873435,2451.749238,11799.14311,22.69901365,17713.43409,1323.382414
2022/8/14,China,33713.14209,146.7698274,2493.200937,11892.4676,24.97399741,17853.53724,1327.166483
2022/8/15,China,33413.54661,144.6479409,2479.537441,11779.0143,17.617004,17683.21576,1327.131158
2022/8/16,China,33631.4599,138.1528506,2479.537441,11870.5089,21.48967444,17820.57179,1322.68891
2022/8/17,China,33546.17303,137.2667271,2489.922004,11832.08117,24.06456224,17762.88226,1324.020874
2022/8/18,China,33202.93584,129.1285483,2517.056147,11685.68982,24.74667051,17543.11261,1327.948728
2022/8/19,China,33020.46289,136.0939928,2520.792211,11607.00446,25.49873513,17424.98642,1331.585802
2022/8/20,China,32826.8346,128.9889639,2509.46995,11537.46857,21.06924104,17320.59583,1330.31128
2022/8/21,China,32379.10076,130.5163993,2509.46995,11358.13916,24.64953429,17051.37801,1329.597238
2022/8/22,China,32587.66943,121.4418845,2431.574286,11466.10278,19.49868664,17213.45813,1355.092351
